"","smokingrate","suiciderate","overdoserate","teenpregnancyrate","averagecrimerate","percentrepublican","percentcollege","povertyrate","ginicoefficient","infectionrate","retail","grocery","national.park","transport","work","residence"
"11",0.0657447786949271,-0.406423176977475,-0.882137525877911,0.506919546930125,0.515576898099945,-0.0725348752639924,-0.0833045402704789,0.775203348803193,0.822465897052073,-0.0447837926610316,0.500256184208615,0.468717060637246,-0.171823812748416,-0.3391626932118,-0.145683016050722,-0.143219710578178
"12",-1.28118030277293,-1.01013915831295,-0.771796577824955,-0.0732774790611863,0.344319581522923,0.913939428326298,0.205334693832501,-0.666923165740826,-1.16926517019985,-0.51610836953407,-1.10146092576874,-1.60519541314125,-1.55545767330145,-1.58806502922637,-1.52797767997385,1.88572618927934
"13",-0.851310595921488,1.67304298095582,-0.74170359199233,-0.278052899999296,-1.17529286411282,-1.42893704270064,-0.672176547462312,-0.104142086894379,-0.81581649159879,-0.0686474129926519,0.500256184208615,0.359563772543641,0.421162127488598,0.784849409201314,-0.318469849041114,-0.549008890549681
"14",-0.507414830440332,-1.14429826527639,-0.0696269083970523,-0.312182136822314,-0.441368573698248,0.913939428326298,0.456448574283573,-0.315184991461797,0.765149895116767,0.0745078966745431,-0.758235830773595,-0.295355956017991,-0.76480975298543,-0.526498043613986,-0.491256682031505,0.668358649364829
"15",1.29803793833573,-0.0933852607294522,0.361705888537231,0.711694967868234,0.0147770976216155,-0.195844163212779,-0.832618286264665,-0.0689682694664767,-0.686855487244351,-0.130788332848179,-0.186194005781681,-0.404509244111596,0.399199685257598,0.784849409201314,0.0271038169396692,-0.143219710578178
"16",-0.0488871431321244,-0.205184516532317,-1.2432533558694,-0.39750522887986,-0.480659218069524,-0.0725348752639924,-0.469966305094099,-1.26487806201518,-1.05940949982384,-0.469086280950874,0.385847819210232,1.23279007729248,0.772561203184607,1.15952011000569,1.23661164787241,-0.549008890549681
"17",0.0370867982381637,0.644489827569458,-0.962385488098243,0.40453183646107,0.511211270947582,-1.05900917885428,0.26983510513809,-0.315184991461797,-0.424157145040857,-0.475847483604402,1.18670637419891,0.796176924918062,1.45339691234562,1.65908104441151,1.06382481488202,-0.954798070521184
"18",2.1004613911251,0.242012506679144,0.893348638246928,1.65024898050124,-0.560238364446903,-0.195844163212779,-1.1938353810517,0.98624625337061,0.540662220870145,-0.49840785950691,1.07229800920053,1.12363678919888,1.36554714342162,0.784849409201314,0.372677482920452,-0.954798070521184
"19",1.67059168427365,-0.29462392117461,0.341643897982148,1.68437821732425,1.39668518965136,-0.319153451161565,-1.17635693070984,2.81528475962156,1.24755957807227,1.86740624820515,0.157031089213467,0.577870348730851,-0.523222888444424,-0.151827342809614,0.199890649930061,-0.143219710578178
"20",0.00842881778140135,0.465611018284874,0.592418779920684,-1.11421920216324,-1.46679202568638,0.544011564479939,-0.0406504627686547,0.0717270002451351,-0.572223483373735,-0.35696702914352,-0.415010735778447,-0.0770493798307803,-0.654997541830428,-0.588943160414714,0.891037981891627,-0.549008890549681
"21",-0.994600498205303,-1.39025662804269,1.52530134073204,-0.602280649817969,-0.101722781244327,1.65379515601902,1.33485600399407,-1.40557333172679,-0.615210484825214,-0.217530882648674,0.157031089213467,-0.404509244111596,0.5090118964126,-0.276717576411072,-0.491256682031505,0.668358649364829
"22",-1.02325847866207,-1.45733618152441,1.08393754852022,-1.7797393202121,-1.25861397662079,1.7771044439678,1.85366478442717,-0.631749348312923,0.870229231998163,0.988189216487097,-1.44468602076389,-1.60519541314125,-1.35779569322244,-1.6505101460271,-1.00961718100268,1.88572618927934
"23",0.581588426916661,-0.316983772335183,0.462015841312645,-0.312182136822314,-0.691082446813471,0.297392988582367,-0.406833115130276,-0.280011174033894,0.0343708704416003,0.697961490772734,-1.33027765576551,-0.731969108392412,0.201537705178593,-0.526498043613986,-1.18240401399307,0.262569469393325
