"","timestamp","ETH_Close","ETH_Volume","BTC_Close","BTC_Volume","breakeven_inflation","BTC_Energy","ETH_Energy"
"274","2020-06-25"," 232.50"," 613748.59"," 9249.49"," 55831.619","1.11"," 59.73101"," 7.566143"
"275","2020-06-24"," 234.58"," 921634.05"," 9296.49"," 61571.561","1.10"," 60.06425"," 7.587270"
"276","2020-06-23"," 243.14"," 442296.31"," 9624.89"," 41031.029","1.14"," 60.23665"," 7.593221"
"277","2020-06-22"," 243.13"," 749030.11"," 9685.69"," 57895.468","1.11"," 60.05648"," 7.610375"
"278","2020-06-19"," 229.00"," 397284.60"," 9310.23"," 45330.984","1.06"," 59.78052"," 7.656415"
"279","2020-06-18"," 231.27"," 334347.80"," 9386.32"," 37381.954","1.12"," 59.77985"," 7.664848"
"280","2020-06-17"," 233.82"," 478187.29"," 9465.14"," 48046.411","1.01"," 59.61254"," 7.689625"
"281","2020-06-16"," 235.30"," 499194.67"," 9525.59"," 52052.447","1.02"," 59.43424"," 7.711819"
"282","2020-06-15"," 230.86"," 875026.92"," 9426.02"," 86107.925","0.98"," 59.25647"," 7.720383"
"283","2020-06-12"," 237.55"," 446515.34"," 9465.13"," 50119.067","0.95"," 59.48833"," 7.765771"
"284","2020-06-11"," 230.51"," 816456.89"," 9280.40"," 94418.985","0.95"," 59.31039"," 7.769705"
"285","2020-06-10"," 247.78"," 431285.62"," 9885.00"," 47130.763","1.00"," 59.13300"," 7.780047"
"286","2020-06-09"," 243.80"," 420327.17"," 9772.43"," 46024.001","0.98"," 58.95613"," 7.788238"
"287","2020-06-08"," 246.40"," 383116.55"," 9782.01"," 40664.664","0.98"," 58.77979"," 7.788288"
"288","2020-06-05"," 240.03"," 502547.41"," 9621.16"," 47788.050","0.95"," 58.25393"," 7.799866"
"289","2020-06-04"," 243.21"," 669369.34"," 9789.06"," 57456.101","0.88"," 58.07969"," 7.805690"
"290","2020-06-03"," 244.52"," 502928.13"," 9666.24"," 46252.645","0.88"," 57.90597"," 7.815690"
"291","2020-06-02"," 237.71"," 955520.92"," 9518.04","108970.773","0.84"," 57.73277"," 7.818698"
"292","2020-06-01"," 248.23"," 823816.70","10200.77"," 76649.127","0.84"," 57.56009"," 7.829223"
"293","2020-05-29"," 220.67"," 603058.08"," 9427.07"," 57374.363","0.83"," 57.04514"," 7.852804"
"294","2020-05-28"," 220.21"," 643945.98"," 9575.89"," 74110.788","0.86"," 56.87452"," 7.861102"
"295","2020-05-27"," 208.29"," 494816.73"," 9204.07"," 68910.356","0.82"," 56.70441"," 7.871623"
"296","2020-05-26"," 200.89"," 477176.74"," 8841.18"," 58299.770","0.82"," 56.58149"," 7.876368"
"297","2020-05-25"," 204.15"," 469931.62"," 8900.35"," 62833.911","0.81"," 56.64906"," 7.886819"
"298","2020-05-22"," 207.36"," 787672.36"," 9170.00"," 58943.131","0.80"," 58.71141"," 7.901187"
"299","2020-05-21"," 198.74","1003923.43"," 9068.65","108928.781","0.81"," 58.66071"," 7.898872"
"300","2020-05-20"," 209.98"," 679532.61"," 9511.43"," 74923.738","0.83"," 58.98543"," 7.892971"
"301","2020-05-19"," 214.58"," 643702.99"," 9775.53"," 78539.760","0.82"," 58.80900"," 7.888598"
"302","2020-05-18"," 214.91","1064139.25"," 9733.93"," 82006.604","0.84"," 58.63310"," 7.881983"
"303","2020-05-15"," 194.86"," 904749.64"," 9316.42","115890.762","0.75"," 58.10856"," 7.861669"
"304","2020-05-14"," 203.29","1114700.25"," 9791.98","129565.377","0.71"," 57.93475"," 7.853706"
"305","2020-05-13"," 199.58"," 806143.01"," 9309.37"," 92466.274","0.71"," 57.76147"," 7.845337"
"306","2020-05-12"," 189.76"," 669755.80"," 8810.79"," 86522.780","0.72"," 57.58870"," 7.841178"
"307","2020-05-11"," 185.73","1093299.82"," 8561.52","168807.252","0.75"," 69.60057"," 7.835130"
"308","2020-05-08"," 211.31"," 917908.19"," 9800.01","100683.796","0.74"," 77.78218"," 7.823473"
"309","2020-05-07"," 212.00","1305778.74"," 9986.40","147154.611","0.70"," 77.78218"," 7.816630"
"310","2020-05-06"," 198.97"," 862700.68"," 9142.92","105925.302","0.71"," 77.78218"," 7.808995"
"311","2020-05-05"," 205.29"," 640644.66"," 9021.83"," 76480.765","0.71"," 77.78218"," 7.801668"
"312","2020-05-04"," 206.48","1114249.33"," 8871.96"," 84418.512","0.69"," 77.78218"," 7.797496"
"313","2020-05-01"," 212.02"," 794913.96"," 8826.96"," 91468.815","0.68"," 77.20680"," 7.779521"
"314","2020-04-30"," 206.08","1749691.00"," 8620.00","206277.214","0.72"," 76.97588"," 7.774675"
"315","2020-04-29"," 215.36","1620422.72"," 8778.57","183546.888","0.78"," 76.74564"," 7.766949"
"316","2020-04-28"," 196.24"," 636829.89"," 7738.98"," 46302.753","0.76"," 76.51609"," 7.755910"
"317","2020-04-27"," 196.34"," 896627.37"," 7774.62"," 65441.340","0.78"," 76.28723"," 7.745056"
"318","2020-04-24"," 187.59"," 780904.21"," 7505.00"," 60182.120","0.72"," 75.60474"," 7.716465"
"319","2020-04-23"," 185.51","1457867.09"," 7482.39","102773.570","0.67"," 75.37861"," 7.705833"
"320","2020-04-22"," 182.70"," 988698.39"," 7125.14"," 61486.377","0.69"," 75.15315"," 7.700885"
"321","2020-04-21"," 170.74"," 906381.65"," 6841.37"," 60109.711","0.58"," 74.92836"," 7.691324"
"322","2020-04-20"," 170.20","1547821.53"," 6826.83"," 90149.491","0.56"," 74.70425"," 7.682722"
"323","2020-04-17"," 170.69"," 723537.76"," 7027.55"," 54126.510","0.67"," 74.03593"," 7.658323"
"324","2020-04-16"," 172.29","1647207.60"," 7101.94","125009.858","0.70"," 73.81448"," 7.648997"
"325","2020-04-15"," 152.73"," 729119.67"," 6621.24"," 61571.385","0.87"," 73.59370"," 7.640725"
"326","2020-04-14"," 158.45"," 698030.65"," 6868.70"," 69068.623","0.94"," 73.37358"," 7.633586"
"327","2020-04-13"," 156.29","1042091.04"," 6837.91"," 96415.477","0.94"," 73.15412"," 7.631570"
"328","2020-04-10"," 157.81","1314841.36"," 6858.92","104674.623","0.93"," 72.49966"," 7.618253"
"329","2020-04-09"," 169.52"," 719837.24"," 7283.54"," 61094.872","0.90"," 72.28281"," 7.621322"
"330","2020-04-08"," 173.11","1023575.92"," 7361.28"," 76059.146","0.87"," 72.06661"," 7.623210"
"331","2020-04-07"," 164.63","1717962.83"," 7197.32","103585.169","0.86"," 71.85106"," 7.630580"
"332","2020-04-06"," 171.32","1636338.73"," 7329.90","118052.001","0.85"," 71.63615"," 7.632550"
"333","2020-04-03"," 141.31"," 797546.11"," 6734.10","104080.277","0.78"," 70.99528"," 7.628448"
"334","2020-04-02"," 141.28","1138977.66"," 6794.09","149299.907","0.73"," 70.78293"," 7.627973"
"335","2020-04-01"," 135.69"," 680922.25"," 6642.92"," 97500.752","0.56"," 70.57121"," 7.627649"
"336","2020-03-31"," 132.72"," 547669.28"," 6410.44"," 72337.595","0.49"," 70.36013"," 7.624052"
"337","2020-03-30"," 132.06"," 764831.93"," 6394.38","118889.550","0.57"," 70.14968"," 7.626042"
"338","2020-03-27"," 131.33"," 706948.55"," 6359.11"," 82914.968","0.54"," 69.53077"," 7.635600"
"339","2020-03-26"," 138.40"," 751060.63"," 6737.36"," 83026.555","0.72"," 69.32280"," 7.636825"
"340","2020-03-25"," 136.10","1034248.74"," 6677.43","132155.735","0.69"," 69.11546"," 7.642177"
"341","2020-03-24"," 138.42","1244377.16"," 6744.72","151138.010","0.55"," 68.90873"," 7.647517"
"342","2020-03-23"," 135.92","1436796.12"," 6467.31","164674.216","0.37"," 68.70262"," 7.669643"
"343","2020-03-20"," 133.48","2504057.64"," 6208.36","219298.330","0.31"," 68.08799"," 7.781797"
"344","2020-03-19"," 136.30","1801071.19"," 6162.37","199020.873","0.14"," 67.88434"," 7.813849"
"345","2020-03-19"," 136.30","1801071.19"," 6162.37","199020.873","0.14"," 67.88434"," 7.813849"
"346","2020-03-18"," 118.11","1201850.31"," 5393.04","137127.635","0.16"," 67.68129"," 7.732426"
"347","2020-03-17"," 115.67","1295108.48"," 5312.64","150089.926","0.16"," 67.47886"," 7.806105"
"348","2020-03-16"," 111.02","2442064.14"," 5028.97","227276.923","0.30"," 67.27703"," 7.468042"
"349","2020-03-13"," 134.06","4663239.93"," 5578.60","402201.674","0.53"," 73.33831"," 8.102217"
"350","2020-03-12"," 107.82","3814533.14"," 4800.00","261505.609","0.63"," 76.83752"," 7.923094"
"351","2020-03-11"," 194.61","1079824.90"," 7934.52"," 79942.411","0.69"," 77.78218"," 8.037076"
"352","2020-03-10"," 200.70","1020260.11"," 7894.56"," 86783.444","0.77"," 77.78218"," 8.037924"
"353","2020-03-09"," 202.81","1661331.84"," 7929.87","116968.863","0.80"," 77.78218"," 8.037709"
"354","2020-03-06"," 244.88"," 628147.33"," 9131.88"," 43782.948","1.14"," 77.78218"," 8.059454"
"355","2020-03-05"," 228.38"," 601479.88"," 9054.68"," 58201.866","1.28"," 77.78218"," 8.071500"
"356","2020-03-04"," 224.26"," 443780.34"," 8750.87"," 38696.483","1.34"," 77.78218"," 8.074461"
"357","2020-03-03"," 223.91"," 741498.55"," 8760.07"," 55154.997","1.34"," 77.78218"," 8.078150"
"358","2020-03-02"," 231.97"," 810051.48"," 8915.24"," 60401.318","1.32"," 77.78218"," 8.080212"
"359","2020-02-28"," 226.76","1054994.92"," 8692.91"," 71155.209","1.33"," 77.78218"," 7.953733"
"360","2020-02-27"," 227.79","1273793.12"," 8823.21"," 72483.579","1.48"," 77.78218"," 7.906829"
"361","2020-02-26"," 223.93","1395879.42"," 8785.25"," 92130.345","1.50"," 77.78218"," 7.842410"
"362","2020-02-25"," 246.67"," 774791.01"," 9315.84"," 54379.345","1.52"," 77.78218"," 7.824594"
"363","2020-02-24"," 265.52"," 696591.73"," 9656.13"," 55796.596","1.57"," 77.78218"," 7.779146"
"364","2020-02-21"," 265.27"," 525827.87"," 9677.05"," 42181.555","1.60"," 77.68955"," 7.647920"
"365","2020-02-20"," 256.96"," 972969.72"," 9596.42"," 60152.343","1.63"," 77.64936"," 7.571453"
"366","2020-02-19"," 258.45"," 705973.73"," 9593.79"," 55162.587","1.65"," 77.64081"," 7.559566"
"367","2020-02-18"," 282.61","1115523.44","10164.71"," 70604.124","1.64"," 77.59724"," 7.524009"
"368","2020-02-17"," 267.85","1110371.39"," 9706.00"," 70261.012","1.64"," 77.42974"," 7.508777"
"369","2020-02-14"," 285.15"," 734944.32","10344.36"," 47038.480","1.64"," 76.73703"," 7.311075"
"370","2020-02-13"," 268.32","1089679.15","10229.63"," 79344.359","1.65"," 76.50751"," 7.224930"
"371","2020-02-12"," 265.74","1038073.75","10326.46"," 61008.064","1.64"," 76.27867"," 7.173650"
"372","2020-02-11"," 236.69"," 595576.90","10223.08"," 62422.395","1.60"," 76.05052"," 7.176201"
"373","2020-02-10"," 222.89"," 510415.50"," 9851.83"," 59573.085","1.62"," 75.82305"," 7.166279"
"374","2020-02-07"," 223.33"," 629361.15"," 9813.73"," 43966.115","1.61"," 75.14472"," 7.157555"
"375","2020-02-06"," 213.19"," 608240.22"," 9772.00"," 64949.707","1.61"," 74.91996"," 7.172060"
"376","2020-02-05"," 203.78"," 550942.11"," 9612.04"," 64870.416","1.61"," 74.69587"," 7.190952"
"377","2020-02-04"," 188.91"," 366389.70"," 9197.02"," 53308.175","1.58"," 74.52818"," 7.234338"
"378","2020-02-03"," 189.69"," 417175.96"," 9292.24"," 50892.133","1.56"," 74.52818"," 7.253975"
"379","2020-01-31"," 179.99"," 385596.53"," 9352.89"," 45552.022","1.60"," 73.89979"," 7.333651"
"380","2020-01-30"," 184.69"," 477721.66"," 9513.21"," 60626.744","1.59"," 73.67875"," 7.354442"
"381","2020-01-29"," 173.72"," 317382.90"," 9301.53"," 53864.065","1.58"," 73.45838"," 7.377785"
"382","2020-01-28"," 175.64"," 473433.90"," 9374.21"," 74584.854","1.59"," 73.23866"," 7.425114"
"383","2020-01-27"," 170.08"," 365894.82"," 8907.57"," 53973.543","1.56"," 73.18928"," 7.451078"
"384","2020-01-24"," 162.54"," 430013.20"," 8439.00"," 41687.530","1.62"," 73.16595"," 7.559856"
"385","2020-01-23"," 162.81"," 373414.35"," 8404.52"," 48165.945","1.64"," 73.16595"," 7.587443"
"386","2020-01-22"," 168.07"," 272240.90"," 8682.36"," 29080.557","1.64"," 73.16595"," 7.626636"
"387","2020-01-21"," 169.49"," 308007.64"," 8736.03"," 36494.688","1.66"," 73.16595"," 7.645289"
"388","2020-01-20"," 166.87"," 358092.88"," 8642.35"," 38896.640","1.67"," 73.16595"," 7.663599"
"389","2020-01-17"," 169.85"," 767180.68"," 8913.28"," 70897.737","1.68"," 73.12146"," 7.732160"
"390","2020-01-16"," 164.21"," 456170.87"," 8720.01"," 51991.074","1.68"," 73.12146"," 7.748545"
"391","2020-01-15"," 166.40"," 721687.80"," 8821.41"," 84816.298","1.67"," 73.12146"," 7.774735"
"392","2020-01-14"," 165.64","1108476.31"," 8810.01","120399.127","1.70"," 73.12146"," 7.789027"
"393","2020-01-13"," 143.58"," 207996.62"," 8110.34"," 31159.756","1.70"," 73.12146"," 7.803509"
"394","2020-01-10"," 144.84"," 409403.60"," 8197.02"," 82406.777","1.67"," 73.12146"," 7.869019"
"395","2020-01-09"," 137.74"," 366076.07"," 7817.76"," 64239.520","1.67"," 73.12146"," 7.899566"
"396","2020-01-08"," 140.72"," 570465.58"," 8055.98","112622.643","1.68"," 73.12146"," 7.923425"
"397","2020-01-07"," 142.80"," 447762.17"," 8145.28"," 91171.685","1.67"," 73.12146"," 7.946284"
"398","2020-01-06"," 144.15"," 408020.27"," 7758.00"," 54635.695","1.69"," 73.12146"," 7.981184"
"399","2020-01-03"," 134.35"," 413055.19"," 7344.96"," 68428.500","1.69"," 73.12146"," 8.063425"
"400","2020-01-02"," 127.19"," 213757.06"," 6965.71"," 31951.484","1.72"," 73.12146"," 8.085018"
"401","2020-01-01"," 130.77"," 144770.52"," 7200.85"," 16792.388","1.70"," 73.12146"," 8.107114"
"402","2019-12-31"," 129.16"," 264933.98"," 7195.23"," 25954.454","1.68"," 73.12146"," 8.135937"
"403","2019-12-30"," 131.59"," 320347.22"," 7246.00"," 29605.912","1.66"," 73.12146"," 8.158266"
"404","2019-12-27"," 126.29"," 240012.37"," 7254.74"," 33642.702","1.64"," 73.12146"," 8.227342"
"405","2019-12-26"," 125.58"," 274986.52"," 7202.00"," 36259.761","1.66"," 73.12146"," 8.251319"
"406","2019-12-25"," 125.09"," 225004.49"," 7204.63"," 27492.044","1.66"," 73.12146"," 8.272730"
"407","2019-12-24"," 127.75"," 200637.10"," 7255.77"," 43629.494","1.67"," 73.12146"," 8.285366"
"408","2019-12-23"," 127.80"," 421600.76"," 7317.09"," 68051.997","1.67"," 73.12146"," 8.296544"
"409","2019-12-20"," 128.19"," 213897.47"," 7187.83"," 32132.069","1.67"," 73.12146"," 8.315822"
"410","2019-12-19"," 128.10"," 420674.82"," 7150.30"," 55509.049","1.68"," 73.12146"," 8.317957"
"411","2019-12-18"," 132.78"," 884960.91"," 7277.83"," 95636.651","1.68"," 73.12146"," 8.268767"
"412","2019-12-17"," 121.88"," 563257.36"," 6623.82"," 53865.070","1.65"," 73.12146"," 8.302124"
"413","2019-12-16"," 132.73"," 471018.86"," 6891.72"," 43863.993","1.64"," 73.12146"," 8.330095"
"414","2019-12-13"," 144.80"," 160695.19"," 7258.48"," 27609.874","1.62"," 73.12146"," 8.331857"
"415","2019-12-12"," 144.87"," 261615.30"," 7198.08"," 42288.601","1.62"," 73.12146"," 8.334142"
"416","2019-12-11"," 143.39"," 157843.10"," 7210.00"," 30093.092","1.60"," 73.12146"," 8.336071"
"417","2019-12-10"," 145.56"," 203215.85"," 7224.13"," 49723.762","1.59"," 73.12146"," 8.331874"
"418","2019-12-09"," 147.38"," 243775.99"," 7338.64"," 46621.887","1.59"," 73.12146"," 8.336616"
"419","2019-12-06"," 148.45"," 220674.69"," 7527.47"," 48189.088","1.59"," 73.12146"," 8.342696"
"420","2019-12-05"," 148.10"," 299073.54"," 7389.00"," 59306.679","1.55"," 73.12146"," 8.340137"
"421","2019-12-04"," 145.38"," 434430.62"," 7194.32"," 83147.149","1.54"," 73.12146"," 8.343124"
"422","2019-12-03"," 147.17"," 196329.23"," 7292.71"," 33149.477","1.51"," 73.12146"," 8.346094"
"423","2019-12-02"," 148.65"," 233839.10"," 7294.28"," 46330.256","1.54"," 73.12146"," 8.341818"
"424","2019-11-29"," 154.57"," 328712.26"," 7739.68"," 60745.301","1.50"," 73.12146"," 8.346113"
"425","2019-11-28"," 150.72"," 317714.56"," 7419.49"," 56933.981","1.51"," 73.12146"," 8.350289"
"426","2019-11-27"," 152.62"," 564796.43"," 7508.52"," 92452.873","1.54"," 73.12146"," 8.353454"
"427","2019-11-26"," 147.47"," 354023.04"," 7156.14"," 65722.398","1.52"," 73.12146"," 8.348993"
"428","2019-11-25"," 145.69"," 749675.41"," 7109.57","119645.735","1.53"," 73.12146"," 8.351577"
"429","2019-11-22"," 149.56"," 977977.24"," 7268.23","126603.140","1.53"," 73.12146"," 8.343685"
"430","2019-11-21"," 161.01"," 473895.93"," 7627.74"," 58418.780","1.53"," 73.12146"," 8.330770"
"431","2019-11-20"," 174.72"," 216315.93"," 8098.01"," 32466.231","1.51"," 73.12146"," 8.326245"
"432","2019-11-19"," 175.94"," 275886.64"," 8133.64"," 43556.061","1.53"," 73.12146"," 8.319947"
"433","2019-11-18"," 178.20"," 293551.24"," 8187.17"," 43017.691","1.54"," 73.12146"," 8.301165"
"434","2019-11-15"," 180.00"," 407466.79"," 8471.73"," 46087.418","1.52"," 73.12146"," 8.266785"
"435","2019-11-14"," 184.92"," 245505.30"," 8646.68"," 33468.469","1.54"," 73.12146"," 8.259614"
"436","2019-11-13"," 188.11"," 197273.84"," 8777.12"," 26810.117","1.58"," 73.12146"," 8.240868"
"437","2019-11-12"," 187.09"," 256782.63"," 8821.94"," 40366.629","1.60"," 73.12146"," 8.232715"
"438","2019-11-11"," 184.98"," 255579.93"," 8733.27"," 44888.054","1.62"," 73.12146"," 8.224978"
"439","2019-11-08"," 183.74"," 365029.75"," 8773.73"," 62107.289","1.63"," 73.12146"," 8.186694"
"440","2019-11-07"," 186.68"," 309882.08"," 9216.20"," 39117.471","1.61"," 73.12146"," 8.167432"
"441","2019-11-06"," 191.16"," 343219.92"," 9339.05"," 37336.170","1.57"," 73.12146"," 8.159305"
"442","2019-11-05"," 188.68"," 389668.65"," 9308.66"," 45935.874","1.58"," 73.12146"," 8.139788"
"443","2019-11-04"," 185.71"," 321175.29"," 9393.35"," 45894.456","1.56"," 73.12146"," 8.131555"
"444","2019-11-01"," 182.85"," 331519.77"," 9231.61"," 43594.814","1.50"," 73.12146"," 8.094659"
"445","2019-10-31"," 182.18"," 410969.86"," 9140.85"," 54376.025","1.44"," 73.12146"," 8.076495"
"446","2019-10-30"," 183.13"," 537770.43"," 9154.72"," 55241.786","1.47"," 73.12146"," 8.069146"
"447","2019-10-29"," 190.46"," 529964.51"," 9407.62"," 64158.462","1.51"," 73.12146"," 8.061433"
"448","2019-10-28"," 181.72"," 582179.45"," 9205.14"," 80174.217","1.53"," 73.12146"," 8.044765"
"449","2019-10-25"," 181.50"," 904832.86"," 8655.02"," 90748.218","1.55"," 73.12146"," 8.019958"
"450","2019-10-24"," 160.38"," 387310.84"," 7412.41"," 32714.383","1.52"," 73.12146"," 8.015543"
"451","2019-10-23"," 162.35"," 746955.10"," 7466.62"," 63897.457","1.52"," 73.12146"," 8.000496"
"452","2019-10-22"," 171.20"," 255429.42"," 8020.00"," 34651.829","1.53"," 73.12146"," 7.994110"
"453","2019-10-21"," 173.98"," 270608.51"," 8197.27"," 30448.680","1.53"," 73.12146"," 7.985925"
"454","2019-10-18"," 172.74"," 319602.49"," 7947.01"," 31353.181","1.52"," 73.12146"," 7.935674"
"455","2019-10-17"," 177.16"," 298795.82"," 8070.58"," 29656.949","1.52"," 73.12146"," 7.926375"
"456","2019-10-16"," 174.47"," 347764.93"," 7991.74"," 34733.594","1.35"," 73.12146"," 7.915849"
"457","2019-10-15"," 180.49"," 405466.38"," 8159.29"," 32773.062","1.33"," 73.12146"," 7.889567"
"458","2019-10-14"," 186.72"," 279732.85"," 8348.20"," 29810.663","1.33"," 73.12146"," 7.877451"
"459","2019-10-11"," 180.72"," 621693.63"," 8258.50"," 50405.284","1.34"," 73.12146"," 7.827315"
"460","2019-10-10"," 191.14"," 436588.58"," 8558.03"," 39137.946","1.29"," 73.12146"," 7.801515"
"461","2019-10-09"," 192.62"," 562506.82"," 8560.74"," 55038.704","1.24"," 73.12146"," 7.787732"
"462","2019-10-08"," 180.60"," 400832.38"," 8168.39"," 35452.657","1.25"," 73.12146"," 7.762296"
"463","2019-10-07"," 179.85"," 496523.48"," 8190.09"," 52202.072","1.27"," 73.12146"," 7.752211"
"464","2019-10-04"," 175.55"," 333897.64"," 8137.13"," 26476.330","1.27"," 73.12146"," 7.713117"
"465","2019-10-03"," 174.69"," 354756.78"," 8223.96"," 30488.284","1.25"," 73.12146"," 7.692934"
"466","2019-10-02"," 180.24"," 348268.12"," 8359.94"," 26243.387","1.29"," 73.12146"," 7.684925"
"467","2019-10-01"," 175.66"," 609819.61"," 8292.44"," 43472.418","1.33"," 73.12146"," 7.665463"
"468","2019-09-30"," 180.85"," 580295.40"," 8289.34"," 55865.487","1.35"," 73.12146"," 7.656781"
"469","2019-09-27"," 173.79"," 634932.97"," 8177.91"," 43882.925","1.36"," 73.12146"," 7.625911"
"470","2019-09-26"," 165.92"," 779942.17"," 8063.73"," 67930.854","1.40"," 73.12146"," 7.611427"
"471","2019-09-25"," 169.96"," 879001.46"," 8430.05"," 60783.892","1.41"," 73.12146"," 7.609254"
"472","2019-09-24"," 165.81","1478218.83"," 8493.14"," 94007.345","1.39"," 73.12146"," 7.606581"
"473","2019-09-23"," 201.29"," 392437.07"," 9702.25"," 31937.232","1.42"," 73.12146"," 7.596248"
"474","2019-09-20"," 218.03"," 437804.13","10168.59"," 25088.491","1.42"," 73.12146"," 7.564458"
"475","2019-09-19"," 220.24"," 844358.82","10244.29"," 44826.283","1.41"," 73.12146"," 7.544413"
"476","2019-09-18"," 210.21"," 539028.51","10156.99"," 24250.249","1.40"," 73.12146"," 7.532984"
"477","2019-09-17"," 207.84"," 715863.23","10187.82"," 22914.325","1.46"," 73.12146"," 7.521749"
"478","2019-09-16"," 197.22"," 551006.82","10251.31"," 28971.402","1.48"," 73.12146"," 7.500408"
"479","2019-09-13"," 180.95"," 264422.54","10342.06"," 30280.340","1.46"," 73.12146"," 7.466467"
"480","2019-09-12"," 180.72"," 203543.14","10415.01"," 34511.163","1.43"," 73.12146"," 7.445700"
"481","2019-09-11"," 178.28"," 278555.47","10158.33"," 31953.825","1.40"," 73.12146"," 7.435390"
"482","2019-09-10"," 179.81"," 238387.51","10098.15"," 28915.412","1.40"," 73.12146"," 7.411012"
"483","2019-09-09"," 180.54"," 273729.95","10303.12"," 39835.728","1.38"," 73.12146"," 7.397613"
"484","2019-09-06"," 169.08"," 315822.38","10298.73"," 58799.641","1.35"," 73.12146"," 7.341031"
"485","2019-09-05"," 173.75"," 232753.84","10564.49"," 33970.961","1.35"," 73.12146"," 7.314568"
"486","2019-09-04"," 174.72"," 286226.25","10567.02"," 43943.889","1.31"," 73.12146"," 7.302262"
"487","2019-09-03"," 178.75"," 327857.85","10615.28"," 47998.377","1.29"," 73.12146"," 7.276309"
"488","2019-09-02"," 178.05"," 294627.31","10340.00"," 44740.248","1.31"," 73.12146"," 7.262859"
"489","2019-08-30"," 168.50"," 238616.69"," 9584.54"," 26834.318","1.35"," 73.12146"," 7.221993"
"490","2019-08-29"," 169.01"," 295241.22"," 9498.44"," 35532.695","1.39"," 73.12146"," 7.205049"
"491","2019-08-28"," 173.03"," 334480.62"," 9721.00"," 42110.555","1.36"," 73.12146"," 7.196967"
"492","2019-08-27"," 187.24"," 157898.56","10185.05"," 28402.775","1.36"," 73.12146"," 7.178964"
"493","2019-08-26"," 188.67"," 254397.79","10372.25"," 41687.512","1.34"," 73.12146"," 7.167335"
"494","2019-08-23"," 194.02"," 192548.52","10389.55"," 27550.336","1.35"," 73.12146"," 7.119143"
"495","2019-08-22"," 190.35"," 245575.99","10099.88"," 34059.643","1.35"," 73.12146"," 7.110639"
"496","2019-08-21"," 187.45"," 284973.64","10142.57"," 47355.719","1.34"," 73.12146"," 7.099550"
"497","2019-08-20"," 196.60"," 189297.75","10760.51"," 32298.922","1.34"," 73.12146"," 7.097976"
"498","2019-08-19"," 202.28"," 239541.60","10915.54"," 37243.319","1.36"," 73.12146"," 7.094670"
"499","2019-08-16"," 184.88"," 282177.02","10331.54"," 51758.143","1.34"," 73.12146"," 7.099757"
"500","2019-08-15"," 188.03"," 237953.09","10293.93"," 38174.451","1.34"," 73.12146"," 7.103616"
"501","2019-08-14"," 187.10"," 325228.99","10050.37"," 54451.847","1.36"," 73.12146"," 7.112534"
"502","2019-08-13"," 209.30"," 166922.48","10892.71"," 33234.730","1.44"," 73.12146"," 7.114862"
"503","2019-08-12"," 211.41"," 122760.95","11396.08"," 17568.227","1.39"," 73.12146"," 7.121963"
"504","2019-08-09"," 210.53"," 232062.13","11879.99"," 39427.153","1.44"," 73.12146"," 7.123030"
"505","2019-08-08"," 221.39"," 236886.35","11999.77"," 51207.257","1.43"," 73.12146"," 7.124206"
"506","2019-08-07"," 226.10"," 279104.70","11975.03"," 69173.390","1.38"," 73.12146"," 7.120679"
"507","2019-08-06"," 226.28"," 341279.08","11481.69"," 76705.390","1.40"," 73.12146"," 7.120853"
"508","2019-08-05"," 233.54"," 307956.27","11828.80"," 65153.674","1.39"," 73.12146"," 7.117318"
"509","2019-08-02"," 217.61"," 206867.03","10523.75"," 42990.444","1.45"," 73.12146"," 7.116343"
"510","2019-08-01"," 216.84"," 186806.19","10374.99"," 41727.637","1.47"," 73.12146"," 7.114745"
"511","2019-07-31"," 218.42"," 207213.56","10080.53"," 39515.355","1.56"," 73.12146"," 7.117491"
"512","2019-07-30"," 209.58"," 222683.79"," 9574.21"," 32536.369","1.58"," 73.12146"," 7.116237"
"513","2019-07-29"," 210.89"," 226941.28"," 9507.64"," 29021.937","1.57"," 73.12146"," 7.116200"
"514","2019-07-26"," 218.81"," 197781.99"," 9824.00"," 27167.463","1.57"," 73.12146"," 7.121645"
"515","2019-07-25"," 219.14"," 280370.30"," 9879.87"," 37873.355","1.60"," 73.12146"," 7.119126"
"516","2019-07-24"," 216.31"," 331162.65"," 9763.28"," 43475.380","1.59"," 73.12146"," 7.126934"
"517","2019-07-23"," 212.48"," 317876.48"," 9864.91"," 47624.371","1.61"," 73.12146"," 7.129416"
"518","2019-07-22"," 217.51"," 271310.40","10340.31"," 40467.955","1.59"," 73.12146"," 7.138348"
"519","2019-07-19"," 220.73"," 371622.22","10504.29"," 56546.932","1.60"," 73.12146"," 7.125489"
"520","2019-07-18"," 225.73"," 609081.49","10627.16"," 80283.310","1.60"," 73.12146"," 7.112516"
"521","2019-07-17"," 210.81"," 694854.10"," 9667.92"," 84942.673","1.60"," 73.12146"," 7.106286"
"522","2019-07-16"," 198.88"," 715604.83"," 9439.59"," 97219.443","1.63"," 73.00150"," 7.094578"
"523","2019-07-15"," 228.20"," 715991.21","10838.72"," 81922.426","1.61"," 72.78316"," 7.096706"
"524","2019-07-12"," 274.62"," 266734.54","11757.22"," 56321.858","1.62"," 72.13202"," 7.095415"
"525","2019-07-11"," 268.63"," 501592.75","11342.89"," 87506.461","1.63"," 71.91627"," 7.098557"
